Genes	Transcript_Length	GC_Content
1545	ENSG00000206622	132	36.36
5009	ENSG00000206627	105	38.1
8127	ENSG00000206630	83	42.17
6014	ENSG00000206633	136	58.82
5367	ENSG00000206634	134	41.04
7969	ENSG00000206650	142	52.82
3923	ENSG00000206652	164	54.27
3937	ENSG00000206656	92	42.39
2677	ENSG00000206675	107	44.86
91	ENSG00000206680	95	45.26
18	ENSG00000206687	147	48.98
26001	ENSG00000206688	92	42.39
26123	ENSG00000206693	129	48.84
26098	ENSG00000206715	108	41.67
26077	ENSG00000206737	164	54.27
5685	ENSG00000206754	73	36.99
82	ENSG00000206755	129	51.94
26119	ENSG00000206760	151	49.01
1751	ENSG00000206762	107	45.79
4321	ENSG00000206775	66	43.94
25965	ENSG00000206799	121	38.02
8131	ENSG00000206811	133	56.39
25946	ENSG00000206815	108	36.11
5677	ENSG00000206819	107	42.06
3926	ENSG00000206834	130	40
7333	ENSG00000206838	134	52.24
4694	ENSG00000206848	107	36.45
95	ENSG00000206855	107	42.06
25961	ENSG00000206859	107	33.64
5002	ENSG00000206869	135	48.89
4987	ENSG00000206881	102	41.18
26137	ENSG00000206885	137	38.69
4993	ENSG00000206897	133	50.38
26081	ENSG00000206910	140	36.43
1210	ENSG00000206920	109	38.53
73	ENSG00000206926	107	39.25
86	ENSG00000206937	135	49.63
4317	ENSG00000206941	148	47.3
6013	ENSG00000206948	132	40.15
30	ENSG00000206952	134	44.03
102	ENSG00000206965	107	45.79
7300	ENSG00000206969	108	41.67
1190	ENSG00000206979	73	34.25
2318	ENSG00000206985	104	45.19
1550	ENSG00000206989	68	35.29
6010	ENSG00000207001	95	42.11
6036	ENSG00000207005	164	54.27
5687	ENSG00000207008	123	49.59
2315	ENSG00000207016	132	41.67
5350	ENSG00000207023	105	38.1
1997	ENSG00000207031	75	37.33
2323	ENSG00000207036	102	41.18
5389	ENSG00000207047	80	38.75
6524	ENSG00000207051	126	40.48
8757	ENSG00000207063	95	42.11
7281	ENSG00000207067	132	40.15
3539	ENSG00000207088	139	56.83
3540	ENSG00000207093	95	44.21
6523	ENSG00000207109	69	34.78
26140	ENSG00000207110	164	50
2671	ENSG00000207112	134	43.28
1193	ENSG00000207129	119	52.1
8138	ENSG00000207133	95	44.21
6050	ENSG00000207137	92	42.39
4675	ENSG00000207145	132	44.7
5352	ENSG00000207153	107	42.06
2313	ENSG00000207165	135	56.3
7694	ENSG00000207166	133	49.62
7317	ENSG00000207168	133	36.84
76	ENSG00000207174	92	41.3
26133	ENSG00000207181	135	46.67
6053	ENSG00000207197	92	35.87
5375	ENSG00000207200	107	43.93
3938	ENSG00000207205	165	52.73
8111	ENSG00000207217	135	58.52
7679	ENSG00000207221	135	49.63
7666	ENSG00000207233	129	54.26
16	ENSG00000207234	107	41.12
2683	ENSG00000207241	84	35.71
5673	ENSG00000207245	83	40.96
26018	ENSG00000207263	92	43.48
4709	ENSG00000207279	92	40.22
9123	ENSG00000207280	80	33.75
6039	ENSG00000207297	97	46.39
2328	ENSG00000207298	112	37.5
7288	ENSG00000207304	139	42.45
4697	ENSG00000207306	107	38.32
7306	ENSG00000207313	137	40.15
8767	ENSG00000207325	115	41.74
3538	ENSG00000207336	106	38.68
8113	ENSG00000207344	134	42.54
7673	ENSG00000207357	107	45.79
26025	ENSG00000207362	107	38.32
8140	ENSG00000207375	92	44.57
5695	ENSG00000207392	132	40.15
5373	ENSG00000207402	107	36.45
2324	ENSG00000207405	134	55.22
25997	ENSG00000207406	132	42.42
6009	ENSG00000207442	96	41.67
6031	ENSG00000207444	71	38.03
71	ENSG00000207445	146	47.95
2701	ENSG00000207452	111	35.14
8769	ENSG00000207460	92	42.39
5014	ENSG00000207468	128	32.81
110	ENSG00000207475	137	54.74
4963	ENSG00000207493	135	43.7
3955	ENSG00000207500	72	36.11
1183	ENSG00000207501	164	48.78
25999	ENSG00000207508	107	38.32
7674	ENSG00000207523	133	47.37
2690	ENSG00000207524	107	44.86
129	ENSG00000207546	97	34.02
26059	ENSG00000207547	84	63.1
22	ENSG00000207554	96	66.67
23	ENSG00000207561	98	43.88
31	ENSG00000207562	77	40.26
7280	ENSG00000207563	97	50.52
8124	ENSG00000207574	89	69.66
8768	ENSG00000207582	88	43.18
1204	ENSG00000207585	137	59.85
8	ENSG00000207588	100	61
26114	ENSG00000207590	110	34.55
7310	ENSG00000207598	87	54.02
7994	ENSG00000207605	92	59.78
9129	ENSG00000207606	96	48.96
8764	ENSG00000207607	90	55.56
5712	ENSG00000207609	84	51.19
5708	ENSG00000207611	89	71.91
26034	ENSG00000207613	110	54.55
26145	ENSG00000207614	88	63.64
11	ENSG00000207617	81	54.32
8135	ENSG00000207624	85	41.18
26110	ENSG00000207627	96	36.46
4705	ENSG00000207630	110	49.09
4695	ENSG00000207631	99	47.47
5342	ENSG00000207635	122	59.84
7294	ENSG00000207642	96	50
4975	ENSG00000207650	97	37.11
7336	ENSG00000207652	96	55.21
6029	ENSG00000207653	94	42.55
142	ENSG00000207654	82	50
5	ENSG00000207693	98	69.39
7982	ENSG00000207696	97	53.61
2706	ENSG00000207697	99	43.43
7972	ENSG00000207698	70	38.57
5358	ENSG00000207701	97	44.33
94	ENSG00000207704	97	32.99
2696	ENSG00000207708	95	55.79
8133	ENSG00000207712	97	35.05
25998	ENSG00000207716	95	78.95
7675	ENSG00000207719	98	52.04
2698	ENSG00000207721	86	36.05
7282	ENSG00000207725	110	50.91
26	ENSG00000207730	95	60
81	ENSG00000207736	98	62.24
9125	ENSG00000207737	89	46.07
7313	ENSG00000207738	87	44.83
3543	ENSG00000207739	110	55.45
19	ENSG00000207741	97	35.05
26142	ENSG00000207750	68	32.35
7283	ENSG00000207752	71	50.7
26064	ENSG00000207755	100	29
8130	ENSG00000207756	97	29.9
3541	ENSG00000207757	80	60
24	ENSG00000207759	110	41.82
6526	ENSG00000207766	94	31.91
4703	ENSG00000207773	97	54.64
79	ENSG00000207782	84	66.67
1547	ENSG00000207784	97	47.42
26143	ENSG00000207789	84	47.62
25966	ENSG00000207808	78	60.26
6043	ENSG00000207815	79	44.3
4998	ENSG00000207820	106	41.51
4696	ENSG00000207821	96	52.08
26106	ENSG00000207826	77	72.73
1221	ENSG00000207839	96	72.92
15	ENSG00000207863	89	49.44
7315	ENSG00000207864	97	47.42
4974	ENSG00000207870	110	47.27
7960	ENSG00000207926	90	52.22
7959	ENSG00000207927	69	40.58
26101	ENSG00000207932	69	47.83
4649	ENSG00000207933	89	40.45
1208	ENSG00000207940	98	31.63
4309	ENSG00000207943	97	52.58
26047	ENSG00000207947	87	63.22
26076	ENSG00000207948	75	68
1234	ENSG00000207952	97	40.21
11531	ENSG00000207955	1504	66.56
83	ENSG00000207962	89	50.56
3529	ENSG00000207963	96	32.29
46	ENSG00000207965	97	59.79
2350	ENSG00000207972	100	81
21	ENSG00000207973	99	62.63
3925	ENSG00000207975	110	44.55
4667	ENSG00000207978	84	40.48
9102	ENSG00000207980	73	57.53
3555	ENSG00000207983	95	43.16
26043	ENSG00000207988	98	36.73
5344	ENSG00000207991	79	49.37
26118	ENSG00000207996	86	40.7
5715	ENSG00000207997	94	32.98
7309	ENSG00000208002	97	38.14
2703	ENSG00000208005	71	59.15
3952	ENSG00000208006	89	40.45
7311	ENSG00000208009	89	50.56
26009	ENSG00000208012	83	42.17
26085	ENSG00000208017	100	54
6058	ENSG00000208018	94	56.38
4999	ENSG00000208023	82	63.41
3554	ENSG00000208028	97	40.21
26121	ENSG00000208036	82	60.98
7966	ENSG00000208037	82	59.76
26107	ENSG00000208308	128	32.03
3549	ENSG00000208772	137	54.01
5390	ENSG00000208797	65	35.38
120	ENSG00000208883	79	50.63
7695	ENSG00000208892	136	48.53
9099	ENSG00000209042	89	41.57
3933	ENSG00000209480	93	59.14
138	ENSG00000209482	95	54.74
5391	ENSG00000209582	135	53.33
1748	ENSG00000209645	85	47.06
87	ENSG00000209702	70	47.14
97	ENSG00000210082	1559	42.81
116	ENSG00000210196	68	33.82
2321	ENSG00000210741	70	42.86
1191	ENSG00000210825	126	32.54
18530	ENSG00000211445	1757	53.03
3163	ENSG00000211448	6367	37.62
25715	ENSG00000211450	1454	51.67
3403	ENSG00000211451	1599	44.54
2418	ENSG00000211452	1861	47.96
4867	ENSG00000211454	1984	52.23
15197	ENSG00000211455	5068	37.77
25863	ENSG00000211456	4661	37.99
96	ENSG00000211459	954	45.49
9844	ENSG00000211460	3420	44
1549	ENSG00000211491	48	47.92
3537	ENSG00000211513	53	54.72
47	ENSG00000211514	115	39.13
4666	ENSG00000211563	79	50.63
9106	ENSG00000211575	80	63.75
8765	ENSG00000211578	111	55.86
4682	ENSG00000211580	118	61.86
9112	ENSG00000211581	114	49.12
677	ENSG00000211584	3010	52.68
3536	ENSG00000211591	83	85.54
18140	ENSG00000211592	523	53.35
23768	ENSG00000211593	38	52.63
16553	ENSG00000211598	538	44.25
20280	ENSG00000211637	419	58.26
20288	ENSG00000211640	353	56.49
20839	ENSG00000211644	389	57.23
21009	ENSG00000211648	407	57.66
18149	ENSG00000211649	385	53.38
23539	ENSG00000211650	397	53.27
18161	ENSG00000211651	467	56.53
18162	ENSG00000211653	407	58.8
23499	ENSG00000211659	380	57.69
14979	ENSG00000211660	502	60.26
14982	ENSG00000211662	602	54.32
15051	ENSG00000211663	377	55.26
15055	ENSG00000211665	385	55.66
15056	ENSG00000211666	402	58.96
15135	ENSG00000211668	400	58.03
15137	ENSG00000211669	382	57.2
15140	ENSG00000211670	461	58.37
15337	ENSG00000211673	398	59.04
15348	ENSG00000211677	462	57.36
15351	ENSG00000211679	462	57.14
24528	ENSG00000211683	1087	49
22887	ENSG00000211685	441	60.32
12259	ENSG00000211687	50	36
15871	ENSG00000211688	60	43.33
12253	ENSG00000211689	2730	38.69
15873	ENSG00000211694	512	45.31
13563	ENSG00000211695	1735	48.35
16262	ENSG00000211696	468	46.37
12255	ENSG00000211697	552	49.25
14309	ENSG00000211698	688	51.56
13111	ENSG00000211699	537	49.46
1443	ENSG00000211701	465	47.95
8299	ENSG00000211706	401	53.67
5249	ENSG00000211710	373	50.52
6273	ENSG00000211713	365	51.75
6272	ENSG00000211714	397	54.97
4540	ENSG00000211716	390	51.72
6741	ENSG00000211717	412	53.28
4539	ENSG00000211720	364	50.11
12801	ENSG00000211721	410	54.78
9587	ENSG00000211724	388	53.67
4833	ENSG00000211725	350	55.51
3750	ENSG00000211727	392	51.85
3749	ENSG00000211728	384	56.41
6275	ENSG00000211734	652	56.11
10879	ENSG00000211745	455	52.04
12702	ENSG00000211746	552	50.88
10600	ENSG00000211747	413	55.53
2228	ENSG00000211749	347	44.58
13647	ENSG00000211750	381	46.39
11972	ENSG00000211751	760	54.27
7098	ENSG00000211752	387	51.36
5218	ENSG00000211753	364	47.5
16118	ENSG00000211764	50	60
22242	ENSG00000211765	51	56.86
13304	ENSG00000211766	46	69.57
18239	ENSG00000211767	49	59.18
23009	ENSG00000211768	50	60
22239	ENSG00000211769	48	66.67
11490	ENSG00000211770	53	69.81
18443	ENSG00000211771	47	65.96
10231	ENSG00000211772	758	52.99
9317	ENSG00000211776	348	45.51
2176	ENSG00000211777	519	52.38
4747	ENSG00000211778	395	47.29
10370	ENSG00000211779	352	43.56
6179	ENSG00000211780	404	46.96
4449	ENSG00000211782	473	45.83
4448	ENSG00000211784	379	43.54
5143	ENSG00000211785	340	44.67
2129	ENSG00000211786	566	51.68
5914	ENSG00000211787	341	47.44
9501	ENSG00000211788	360	41.94
6643	ENSG00000211789	445	42.57
7422	ENSG00000211790	469	51.34
6626	ENSG00000211791	410	41.12
10757	ENSG00000211792	425	43.29
1044	ENSG00000211793	394	43.02
5096	ENSG00000211794	399	44.03
7408	ENSG00000211795	561	48.94
8930	ENSG00000211796	329	43.34
1895	ENSG00000211797	484	45.87
1896	ENSG00000211798	440	45.07
8208	ENSG00000211799	467	45.07
5873	ENSG00000211800	406	45
5874	ENSG00000211801	343	45.86
8206	ENSG00000211802	464	48.77
8207	ENSG00000211803	409	43.42
2951	ENSG00000211804	365	41.84
1847	ENSG00000211805	343	44.64
2930	ENSG00000211806	403	43.5
301	ENSG00000211807	537	43.6
303	ENSG00000211809	425	47.42
307	ENSG00000211810	469	42.02
309	ENSG00000211812	327	44.4
311	ENSG00000211813	349	45.23
312	ENSG00000211814	330	43.45
313	ENSG00000211815	356	44.2
315	ENSG00000211816	353	47.65
316	ENSG00000211817	395	47.98
317	ENSG00000211818	331	48
343	ENSG00000211819	317	41.16
372	ENSG00000211820	336	44.44
463	ENSG00000211821	520	50.74
454	ENSG00000211829	720	43.66
456	ENSG00000211834	63	46.03
466	ENSG00000211835	62	38.71
465	ENSG00000211836	60	50
6134	ENSG00000211837	66	37.88
6133	ENSG00000211838	69	46.38
2793	ENSG00000211839	60	45
2790	ENSG00000211840	56	46.43
2791	ENSG00000211841	63	38.1
5414	ENSG00000211842	57	45.61
8199	ENSG00000211843	63	52.38
8196	ENSG00000211844	66	51.52
8193	ENSG00000211845	63	50.79
1623	ENSG00000211846	54	44.44
8191	ENSG00000211847	66	37.88
9219	ENSG00000211848	62	54.84
9220	ENSG00000211849	61	44.26
9221	ENSG00000211850	63	46.03
9224	ENSG00000211851	62	48.39
6584	ENSG00000211854	59	50.85
3610	ENSG00000211855	58	43.1
3611	ENSG00000211856	57	45.61
3608	ENSG00000211857	66	46.97
5850	ENSG00000211858	57	49.12
8064	ENSG00000211859	57	42.11
2781	ENSG00000211860	60	43.33
2779	ENSG00000211861	66	53.03
2027	ENSG00000211862	59	49.15
8890	ENSG00000211863	60	50
2021	ENSG00000211864	60	50
2020	ENSG00000211865	63	57.14
4028	ENSG00000211866	63	44.44
22563	ENSG00000211867	63	44.44
23963	ENSG00000211868	55	32.73
23969	ENSG00000211869	57	47.37
23972	ENSG00000211870	60	35
23962	ENSG00000211871	66	56.06
22559	ENSG00000211872	63	46.03
23960	ENSG00000211873	60	48.33
22553	ENSG00000211875	52	36.54
23954	ENSG00000211876	63	44.44
23952	ENSG00000211877	60	53.33
18759	ENSG00000211878	60	50
18761	ENSG00000211879	64	48.44
18963	ENSG00000211880	61	37.7
18965	ENSG00000211881	60	45
18967	ENSG00000211882	59	49.15
18970	ENSG00000211883	62	45.16
18971	ENSG00000211884	60	51.67
18973	ENSG00000211885	63	49.21
18975	ENSG00000211886	62	53.23
18976	ENSG00000211887	66	36.36
18978	ENSG00000211888	62	45.16
2776	ENSG00000211890	1320	60.69
3599	ENSG00000211891	1485	65.48
4053	ENSG00000211892	2597	63.6
4049	ENSG00000211893	2594	63.42
4417	ENSG00000211895	1310	60.69
4416	ENSG00000211896	2619	63
4413	ENSG00000211897	2751	62.97
8826	ENSG00000211898	1678	59.36
8060	ENSG00000211899	1683	61.83
5071	ENSG00000211900	61	54.1
16060	ENSG00000211933	415	54.02
11666	ENSG00000211934	417	56.37
7797	ENSG00000211935	395	56.04
16026	ENSG00000211937	378	53.88
16320	ENSG00000211938	430	52.72
7781	ENSG00000211941	473	51.93
13580	ENSG00000211942	430	51.59
15906	ENSG00000211943	437	50.56
11912	ENSG00000211945	410	56.48
17542	ENSG00000211947	430	52.17
11898	ENSG00000211949	432	51.21
14166	ENSG00000211950	411	55.85
7773	ENSG00000211955	431	52.44
17540	ENSG00000211956	400	55.69
12970	ENSG00000211959	425	54.53
17088	ENSG00000211962	655	51.35
13126	ENSG00000211964	432	50.47
14316	ENSG00000211965	439	50.55
15639	ENSG00000211966	410	58.01
12932	ENSG00000211967	571	53.87
11591	ENSG00000211973	412	55.42
15807	ENSG00000211974	434	53.08
5379	ENSG00000212017	81	33.33
6533	ENSG00000212024	95	50.53
6046	ENSG00000212027	72	41.67
1985	ENSG00000212102	78	52.56
23334	ENSG00000212123	1640	66.72
22402	ENSG00000212124	1002	40.52
11015	ENSG00000212125	928	38.47
23646	ENSG00000212126	1000	38.5
12142	ENSG00000212127	1858	36.14
23645	ENSG00000212128	1637	35.92
4980	ENSG00000212135	111	51.35
7284	ENSG00000212158	76	51.32
11642	ENSG00000212163	191	43.98
25964	ENSG00000212175	148	43.24
2316	ENSG00000212232	237	49.79
26005	ENSG00000212237	121	56.2
25949	ENSG00000212240	100	41
8766	ENSG00000212242	113	46.9
26026	ENSG00000212259	107	37.38
9109	ENSG00000212283	114	47.37
26024	ENSG00000212293	127	42.52
8156	ENSG00000212296	80	31.25
26131	ENSG00000212304	90	47.78
6047	ENSG00000212331	113	42.48
8107	ENSG00000212385	104	44.23
149	ENSG00000212396	133	47.37
6008	ENSG00000212402	201	54.73
5669	ENSG00000212413	133	45.86
26015	ENSG00000212443	249	39.36
26045	ENSG00000212447	111	33.33
26157	ENSG00000212452	77	41.56
2684	ENSG00000212464	147	42.18
2342	ENSG00000212493	68	45.59
1743	ENSG00000212510	107	37.38
7320	ENSG00000212534	88	37.5
25979	ENSG00000212588	122	45.9
1989	ENSG00000212607	131	52.67
2345	ENSG00000212615	66	33.33
23707	ENSG00000212657	1554	58.17
13413	ENSG00000212664	555	46.13
14250	ENSG00000212694	1521	58.94
21930	ENSG00000212710	4313	38.15
22956	ENSG00000212719	7914	41.99
15019	ENSG00000212743	2447	41.36
17530	ENSG00000212747	2026	51.18
24066	ENSG00000212802	615	53.82
2221	ENSG00000212864	1135	68.39
108	ENSG00000212907	297	43.1
5981	ENSG00000212916	3516	44.99
4836	ENSG00000212935	971	65.29
7717	ENSG00000212939	3894	57.86
23059	ENSG00000212951	457	62.36
11287	ENSG00000212961	1278	48.51
23052	ENSG00000212978	2532	45.77
8910	ENSG00000212993	4765	40.09
24219	ENSG00000213003	469	43.28
1121	ENSG00000213005	606	44.39
11461	ENSG00000213015	1707	57.45
6420	ENSG00000213018	432	50.23
23958	ENSG00000213020	4796	46.11
10047	ENSG00000213023	2915	53.74
6322	ENSG00000213024	3590	54.29
18838	ENSG00000213025	357	44.26
12738	ENSG00000213029	648	29.63
11373	ENSG00000213033	1212	44.14
12700	ENSG00000213041	552	44.02
3836	ENSG00000213046	1347	42.56
15763	ENSG00000213047	8378	34.32
21964	ENSG00000213049	950	48.33
4051	ENSG00000213050	747	47.52
13133	ENSG00000213055	676	44.08
13685	ENSG00000213057	2577	49.25
1328	ENSG00000213060	423	58.39
8374	ENSG00000213062	911	46.98
8379	ENSG00000213064	11040	43.37
22584	ENSG00000213066	14166	41.02
14063	ENSG00000213071	2498	41.63
16483	ENSG00000213073	3131	46.53
13535	ENSG00000213075	1558	38.06
23320	ENSG00000213079	5057	37.66
13174	ENSG00000213085	1976	46.23
14390	ENSG00000213088	2008	54.48
23938	ENSG00000213090	2765	38.19
14659	ENSG00000213096	4244	41.43
19415	ENSG00000213121	1212	36.03
1120	ENSG00000213123	800	45.15
15044	ENSG00000213131	708	46.71
2360	ENSG00000213137	538	55.2
15825	ENSG00000213139	1536	37.09
648	ENSG00000213145	2241	68.07
13175	ENSG00000213149	909	58.97
3441	ENSG00000213152	794	51.26
9279	ENSG00000213160	4077	42.29
4365	ENSG00000213171	3379	55.36
22504	ENSG00000213177	600	56
6967	ENSG00000213178	410	41.46
18175	ENSG00000213180	314	45.86
21328	ENSG00000213185	745	41.03
2359	ENSG00000213186	4615	42.27
3199	ENSG00000213188	808	64.98
1336	ENSG00000213189	346	39.31
979	ENSG00000213190	4075	46.4
8398	ENSG00000213199	2232	63.56
11907	ENSG00000213203	4420	45.73
11793	ENSG00000213204	2301	38.54
22489	ENSG00000213212	1963	49.55
23558	ENSG00000213213	2321	59.17
4628	ENSG00000213214	2431	45.36
12464	ENSG00000213216	381	45.14
964	ENSG00000213221	2934	64.59
21061	ENSG00000213222	1027	62.8
5851	ENSG00000213231	1724	49.78
5178	ENSG00000213240	3411	40.62
11188	ENSG00000213246	1643	47.01
16914	ENSG00000213253	499	51.81
4334	ENSG00000213265	2046	42.84
24124	ENSG00000213277	541	57.12
9141	ENSG00000213279	2379	55.07
918	ENSG00000213281	4449	39
8371	ENSG00000213287	409	54.52
8995	ENSG00000213300	1006	43.94
5277	ENSG00000213303	396	46.97
4263	ENSG00000213304	531	56.12
620	ENSG00000213316	909	67.09
22576	ENSG00000213326	586	47.78
20614	ENSG00000213337	4965	51.61
20171	ENSG00000213339	2034	52.81
25469	ENSG00000213341	4845	38.39
21498	ENSG00000213347	2279	58.63
6659	ENSG00000213366	4321	46.7
8629	ENSG00000213373	1958	48.73
24433	ENSG00000213380	2262	52.29
21386	ENSG00000213385	794	50.76
16328	ENSG00000213390	5525	42.77
25252	ENSG00000213397	1927	58.62
1497	ENSG00000213398	1507	58.67
15949	ENSG00000213402	1292	63.76
576	ENSG00000213409	825	53.33
5511	ENSG00000213411	1814	49.37
9876	ENSG00000213412	561	47.42
4007	ENSG00000213413	1583	56.74
5411	ENSG00000213420	2532	55.45
18580	ENSG00000213424	2764	35.74
16169	ENSG00000213433	520	50.58
11498	ENSG00000213440	395	52.66
8012	ENSG00000213442	528	60.23
21129	ENSG00000213443	844	42.3
15418	ENSG00000213445	3628	60.73
4074	ENSG00000213453	584	47.95
23735	ENSG00000213462	2719	45.75
23653	ENSG00000213463	7015	39.54
15994	ENSG00000213465	1228	55.34
18016	ENSG00000213468	2926	40.91
2433	ENSG00000213471	3268	49.87
13532	ENSG00000213484	1190	47.66
4726	ENSG00000213512	2454	37.88
2086	ENSG00000213516	5084	41.18
17470	ENSG00000213523	2107	45.85
16207	ENSG00000213533	4769	48.39
4032	ENSG00000213538	1514	57.07
8197	ENSG00000213540	493	53.75
22076	ENSG00000213542	794	50.88
17466	ENSG00000213551	3032	40
7879	ENSG00000213553	954	53.56
3761	ENSG00000213563	2476	67.88
20355	ENSG00000213578	2082	53.39
18871	ENSG00000213585	1953	47.42
3810	ENSG00000213588	2716	53.65
11192	ENSG00000213590	1322	44.7
18317	ENSG00000213592	487	48.25
12052	ENSG00000213593	1697	45.19
14925	ENSG00000213599	2834	56.85
891	ENSG00000213600	367	57.49
9591	ENSG00000213608	901	42.84
20211	ENSG00000213609	795	53.21
8368	ENSG00000213612	831	51.38
22241	ENSG00000213613	523	46.27
10444	ENSG00000213614	6909	45.73
19129	ENSG00000213619	1769	48.67
25745	ENSG00000213621	886	52.71
16193	ENSG00000213625	4625	40.78
11271	ENSG00000213626	2933	46.97
16024	ENSG00000213638	1620	60.3
19248	ENSG00000213639	4893	38.98
20371	ENSG00000213654	1476	52.73
13612	ENSG00000213658	2443	58.04
14178	ENSG00000213672	2989	56.62
22145	ENSG00000213676	2624	51.45
23426	ENSG00000213689	1471	62.72
12244	ENSG00000213693	2181	50.02
3448	ENSG00000213694	8505	48.5
13914	ENSG00000213699	3898	52.66
17495	ENSG00000213700	546	40.5
7276	ENSG00000213706	571	49.56
