Genes	Transcript_Length	GC_Content
17725	ENSG00000161265	2582	55.84
3423	ENSG00000161267	3546	48.52
14098	ENSG00000161277	1825	48.99
12937	ENSG00000161281	762	63.14
17111	ENSG00000161298	8329	41.92
14473	ENSG00000161328	2769	59.96
6874	ENSG00000161381	6252	50.87
6767	ENSG00000161395	3028	51.61
3628	ENSG00000161405	9787	40.48
8855	ENSG00000161509	6516	59.83
7833	ENSG00000161513	2482	58.11
13397	ENSG00000161526	2786	48.61
7990	ENSG00000161533	7514	44.33
1755	ENSG00000161542	3660	48.2
9758	ENSG00000161544	2158	56.15
3264	ENSG00000161547	2885	49.23
7612	ENSG00000161551	3148	41
1647	ENSG00000161558	2560	51.8
7597	ENSG00000161594	2057	49.28
4241	ENSG00000161618	3995	56.83
2002	ENSG00000161638	4996	52.6
5010	ENSG00000161640	3173	52.02
6167	ENSG00000161642	2494	54.05
5347	ENSG00000161643	2510	58.04
13977	ENSG00000161647	2996	48.95
10411	ENSG00000161653	2182	63.61
16280	ENSG00000161654	2484	46.77
16224	ENSG00000161664	2139	54.16
12612	ENSG00000161671	9446	57.11
5172	ENSG00000161677	996	61.76
8951	ENSG00000161681	6643	56.27
4123	ENSG00000161692	2998	47.89
10621	ENSG00000161714	6107	57.8
6415	ENSG00000161791	12634	48.38
908	ENSG00000161800	3229	43.65
3189	ENSG00000161813	6427	41.45
1855	ENSG00000161835	1933	58.66
14215	ENSG00000161847	4693	56.86
7577	ENSG00000161860	1231	50.06
9478	ENSG00000161888	2315	53.53
103	ENSG00000161904	4870	53.18
6617	ENSG00000161905	2784	54.59
9735	ENSG00000161911	1194	50.72
16231	ENSG00000161912	4569	40.57
5002	ENSG00000161914	2240	55.67
11131	ENSG00000161920	833	52.08
3137	ENSG00000161921	2222	51.46
4731	ENSG00000161929	2383	48.5
9951	ENSG00000161939	1856	57.47
8909	ENSG00000161944	1396	52.26
15335	ENSG00000161955	2195	57.4
8202	ENSG00000161956	2611	51.55
11553	ENSG00000161958	3063	56.8
14873	ENSG00000161960	1756	52.92
6432	ENSG00000161970	1002	43.8
10220	ENSG00000161980	1392	48.85
10215	ENSG00000161981	1905	56.7
15096	ENSG00000161996	5589	64.6
12836	ENSG00000161999	2205	65.22
11815	ENSG00000162004	3458	65.24
7467	ENSG00000162032	2316	64.01
12951	ENSG00000162063	4283	52.76
16972	ENSG00000162065	6673	55.83
16911	ENSG00000162066	3273	59.17
3413	ENSG00000162069	3519	60.18
5376	ENSG00000162073	2793	64.48
2164	ENSG00000162076	1036	51.49
9366	ENSG00000162078	1468	53.37
11854	ENSG00000162086	3989	45.02
10924	ENSG00000162104	7725	47.22
2630	ENSG00000162105	9208	51.53
16140	ENSG00000162129	10170	45.77
14900	ENSG00000162139	6728	43.57
15229	ENSG00000162144	4094	52.14
14425	ENSG00000162148	1535	57.34
14483	ENSG00000162174	2270	44.11
8381	ENSG00000162188	882	55.38
12325	ENSG00000162191	2073	52.86
12362	ENSG00000162194	2915	52.45
1029	ENSG00000162222	1833	47.12
8956	ENSG00000162227	2116	51.76
8793	ENSG00000162231	4128	50.07
5708	ENSG00000162236	1794	47.05
3304	ENSG00000162241	7118	59.38
15683	ENSG00000162244	880	53.82
8019	ENSG00000162267	3038	55.72
8838	ENSG00000162298	4547	55.16
11705	ENSG00000162300	1371	56.15
16897	ENSG00000162302	3121	56.99
6116	ENSG00000162337	5159	54.62
10038	ENSG00000162341	4622	54.96
532	ENSG00000162366	846	57.89
622	ENSG00000162367	5001	53.17
1888	ENSG00000162368	2930	42.2
3839	ENSG00000162373	1716	44.07
2992	ENSG00000162374	3966	40.1
2468	ENSG00000162377	4005	46.05
6131	ENSG00000162378	8093	41.29
6293	ENSG00000162383	3378	53.19
7192	ENSG00000162384	1912	46.92
6933	ENSG00000162385	756	41.63
1837	ENSG00000162390	6369	51.2
9136	ENSG00000162396	2347	49.77
4435	ENSG00000162398	1777	47.08
8631	ENSG00000162402	10549	37.78
2129	ENSG00000162407	3292	41.42
15763	ENSG00000162408	6649	47.78
2280	ENSG00000162409	9347	36.59
17987	ENSG00000162413	6445	54.46
8598	ENSG00000162415	5819	41.49
2979	ENSG00000162419	6410	45.96
4537	ENSG00000162426	2784	52.36
4733	ENSG00000162430	4334	56.76
9235	ENSG00000162433	6998	42.62
1585	ENSG00000162434	5047	42.69
1584	ENSG00000162437	4398	37.2
17980	ENSG00000162438	3147	51.84
646	ENSG00000162441	2281	43.89
6289	ENSG00000162444	861	48.33
7863	ENSG00000162458	3695	53.53
8380	ENSG00000162461	2986	58.85
7136	ENSG00000162490	7346	53.39
4363	ENSG00000162493	3104	45.38
4373	ENSG00000162496	1722	51.31
1429	ENSG00000162510	3832	56.36
1147	ENSG00000162511	2223	52.62
5932	ENSG00000162512	6392	55.72
3893	ENSG00000162517	1629	48.36
9040	ENSG00000162520	3398	48.09
7934	ENSG00000162521	7943	42.94
5226	ENSG00000162522	5438	54.38
8666	ENSG00000162526	1368	54.7
9230	ENSG00000162542	2974	48.92
5499	ENSG00000162543	5571	47.24
1560	ENSG00000162545	2336	57.6
3415	ENSG00000162551	2589	51.63
1305	ENSG00000162552	3845	57.7
10503	ENSG00000162572	3475	65.93
8413	ENSG00000162576	2728	65.3
15006	ENSG00000162585	4478	60.96
10575	ENSG00000162591	5455	62.62
4263	ENSG00000162594	2912	39.96
9392	ENSG00000162595	2039	43.86
6081	ENSG00000162599	9487	40.05
3207	ENSG00000162600	2105	39.98
2017	ENSG00000162601	7793	36.33
4016	ENSG00000162604	3218	39.63
1608	ENSG00000162607	3996	39.48
699	ENSG00000162613	2524	36.32
6318	ENSG00000162614	3195	39.06
5410	ENSG00000162616	2988	37.07
6240	ENSG00000162620	4524	34
1523	ENSG00000162623	3430	40.26
5110	ENSG00000162627	1734	36.05
12046	ENSG00000162630	3274	32.61
8559	ENSG00000162631	4703	37.35
5537	ENSG00000162636	8333	39.64
5581	ENSG00000162639	1874	41.28
2269	ENSG00000162642	3391	39.66
2820	ENSG00000162643	3477	39.43
3922	ENSG00000162645	3687	38
2501	ENSG00000162650	4375	56.87
1113	ENSG00000162654	6127	38.85
1234	ENSG00000162664	9433	35.67
7201	ENSG00000162669	4931	37.16
3859	ENSG00000162676	2855	55.35
1032	ENSG00000162685	208	58.17
4864	ENSG00000162688	7446	36.47
9712	ENSG00000162692	3865	36.93
1000	ENSG00000162694	3985	38.7
1012	ENSG00000162695	7898	35.85
5717	ENSG00000162702	4891	43.03
10985	ENSG00000162704	7209	38.38
3324	ENSG00000162711	4318	46.68
2602	ENSG00000162714	9243	48.34
1569	ENSG00000162722	3225	43.53
8088	ENSG00000162723	1156	51.39
1007	ENSG00000162728	4170	54.83
1011	ENSG00000162729	2366	58.9
8901	ENSG00000162733	10160	40.47
11018	ENSG00000162734	2694	51.85
12144	ENSG00000162735	3661	46.35
6629	ENSG00000162736	3031	46.85
6670	ENSG00000162738	5340	51.65
6678	ENSG00000162739	2743	39.67
2645	ENSG00000162745	3160	48.22
10719	ENSG00000162746	1989	53.88
7844	ENSG00000162747	2385	44.5
976	ENSG00000162755	1333	56.24
3941	ENSG00000162757	4684	44.56
3735	ENSG00000162769	5939	40.27
8053	ENSG00000162772	2103	43.16
3435	ENSG00000162775	4244	44.01
1969	ENSG00000162777	3207	50.09
11799	ENSG00000162783	4188	49.76
950	ENSG00000162804	8174	50.8
8789	ENSG00000162813	2737	40.42
2648	ENSG00000162817	3413	48.31
12031	ENSG00000162819	4124	36.81
8628	ENSG00000162825	18760	44.12
2495	ENSG00000162836	6923	43.64
8787	ENSG00000162840	183	61.2
2488	ENSG00000162843	4371	38.51
3331	ENSG00000162849	12113	44.8
5035	ENSG00000162851	1848	41.95
4201	ENSG00000162852	5126	41.32
10093	ENSG00000162869	3208	39.73
3969	ENSG00000162877	2152	46.64
8110	ENSG00000162881	1781	61.54
15194	ENSG00000162882	1522	48.95
2222	ENSG00000162885	2920	40.36
2770	ENSG00000162888	2096	52.91
2119	ENSG00000162889	2961	48.7
2160	ENSG00000162892	1819	48.47
2194	ENSG00000162894	1950	48.63
2216	ENSG00000162896	4279	49.28
919	ENSG00000162909	4130	48.73
2922	ENSG00000162910	1423	56.68
8674	ENSG00000162913	2893	60.11
9210	ENSG00000162923	6872	38.39
8237	ENSG00000162924	11255	37.61
9943	ENSG00000162927	6366	39.5
8219	ENSG00000162928	4470	39.79
12835	ENSG00000162929	4516	39.67
860	ENSG00000162931	2652	56.75
12450	ENSG00000162944	5827	40.77
7126	ENSG00000162946	7059	42.18
15047	ENSG00000162949	2683	45.57
8982	ENSG00000162959	4505	38.06
15188	ENSG00000162961	1519	39
12318	ENSG00000162971	6525	37.41
1728	ENSG00000162972	1495	39.93
14018	ENSG00000162976	1830	50.03
12293	ENSG00000162980	5326	37.35
1006	ENSG00000162989	5021	34.86
14020	ENSG00000162994	2248	39.9
7469	ENSG00000162997	2154	44.56
9481	ENSG00000162999	5176	38.15
11589	ENSG00000163001	2048	40.44
16172	ENSG00000163002	2828	38.01
16642	ENSG00000163006	3285	37.69
10464	ENSG00000163009	1897	51.61
10589	ENSG00000163013	7336	52.56
11682	ENSG00000163017	2064	45.18
17408	ENSG00000163026	3817	43.29
12627	ENSG00000163029	5233	36.86
11556	ENSG00000163032	2725	41.81
2616	ENSG00000163041	1863	44.56
15461	ENSG00000163046	3253	39.62
6460	ENSG00000163050	5523	49.11
9115	ENSG00000163053	4398	42.86
11533	ENSG00000163069	4431	38.68
7938	ENSG00000163071	4396	40.28
5048	ENSG00000163072	2537	41.13
12352	ENSG00000163082	3336	41.75
11248	ENSG00000163083	3204	56.09
7115	ENSG00000163093	3475	40.4
8358	ENSG00000163104	5017	36.02
8063	ENSG00000163106	1636	38.55
8316	ENSG00000163110	6219	36.89
9215	ENSG00000163116	4203	35.82
134	ENSG00000163125	7605	41.76
14356	ENSG00000163126	2597	51.56
371	ENSG00000163131	4107	39.39
9710	ENSG00000163138	2073	38.27
630	ENSG00000163141	2336	46.98
18067	ENSG00000163145	4516	40.65
1086	ENSG00000163154	1178	51.62
6294	ENSG00000163155	2479	46.07
2459	ENSG00000163156	2016	48.32
1934	ENSG00000163157	1267	50.44
85	ENSG00000163159	4267	47.36
2207	ENSG00000163161	4018	46.18
8504	ENSG00000163162	2458	41.19
99	ENSG00000163166	2958	41.3
17953	ENSG00000163170	2982	50.59
8215	ENSG00000163171	5700	41.38
1190	ENSG00000163191	594	45.08
15551	ENSG00000163214	5519	41.54
4802	ENSG00000163219	2945	41.83
4890	ENSG00000163220	577	52.55
76	ENSG00000163221	518	49.33
13949	ENSG00000163235	4310	43.95
16063	ENSG00000163249	3767	41.55
12329	ENSG00000163251	6708	50.14
12264	ENSG00000163257	4548	39.37
8646	ENSG00000163281	5382	33.84
1987	ENSG00000163291	9811	35.92
4369	ENSG00000163293	5300	38.83
693	ENSG00000163297	8273	35.81
4637	ENSG00000163312	3579	38.46
4999	ENSG00000163319	2482	38.68
1196	ENSG00000163320	5298	35.99
8708	ENSG00000163322	4291	42.23
4063	ENSG00000163328	7321	39.18
851	ENSG00000163344	1280	49.94
3379	ENSG00000163346	3212	54.24
4527	ENSG00000163347	3481	37.41
5802	ENSG00000163348	3146	54.77
194	ENSG00000163349	8157	39.82
5799	ENSG00000163354	2494	53.65
846	ENSG00000163357	2279	53.42
3602	ENSG00000163359	10749	44.57
4321	ENSG00000163374	3073	44.63
470	ENSG00000163376	4680	36.69
1085	ENSG00000163378	4731	41.82
1899	ENSG00000163380	4086	40.47
9059	ENSG00000163382	1125	56.38
11733	ENSG00000163389	3598	41.18
6113	ENSG00000163393	4720	39.5
5881	ENSG00000163399	3763	44.46
2874	ENSG00000163406	5673	39.96
4975	ENSG00000163412	9949	41.79
4434	ENSG00000163421	1549	39.38
11106	ENSG00000163428	7903	38.94
9386	ENSG00000163430	5943	43.92
3105	ENSG00000163435	4994	54.78
9180	ENSG00000163444	3019	41.5
1607	ENSG00000163449	3460	43.95
4094	ENSG00000163453	1427	42.44
5797	ENSG00000163462	3318	57.8
4330	ENSG00000163463	3264	50.64
7882	ENSG00000163464	2488	49.77
6757	ENSG00000163466	2226	44.32
15526	ENSG00000163467	751	46.44
9082	ENSG00000163468	2150	45.93
12662	ENSG00000163472	2442	50.78
5299	ENSG00000163479	5166	46.99
11577	ENSG00000163481	1914	49.77
12321	ENSG00000163482	4933	46.05
1554	ENSG00000163485	3407	48.14
5181	ENSG00000163491	4250	38.21
7310	ENSG00000163492	9131	37.74
11540	ENSG00000163507	4075	34.15
4090	ENSG00000163508	3386	47.95
6286	ENSG00000163510	3280	35.03
3433	ENSG00000163512	4706	34.24
2045	ENSG00000163513	4621	40.81
7613	ENSG00000163516	3245	49.12
11918	ENSG00000163517	2960	53.95
8435	ENSG00000163519	1919	36.42
8492	ENSG00000163520	4318	53.58
16566	ENSG00000163521	2745	49.58
1282	ENSG00000163527	4248	35.96
6594	ENSG00000163528	1603	48.18
15222	ENSG00000163534	2954	41.02
2623	ENSG00000163535	4214	37.75
5522	ENSG00000163536	1907	36.84
12344	ENSG00000163539	7282	36.82
6342	ENSG00000163541	1765	39.25
2397	ENSG00000163545	3441	51.28
15207	ENSG00000163554	8016	37.55
5987	ENSG00000163558	4950	39.82
6826	ENSG00000163563	1752	34.65
9883	ENSG00000163564	2083	38.93
9005	ENSG00000163565	4138	38.34
8998	ENSG00000163568	1529	40.1
17853	ENSG00000163576	2823	40.39
9149	ENSG00000163577	5593	38.29
8649	ENSG00000163584	2190	40.36
827	ENSG00000163590	10934	38.44
8014	ENSG00000163596	8151	39.94
9419	ENSG00000163597	3607	45.22
12027	ENSG00000163599	1977	42.22
8568	ENSG00000163600	2645	38.27
4426	ENSG00000163602	7215	38.33
2143	ENSG00000163605	4984	38.82
6469	ENSG00000163606	3679	35.85
8537	ENSG00000163607	1787	37.14
902	ENSG00000163608	4992	39.07
12700	ENSG00000163611	5417	38.02
11557	ENSG00000163617	3976	38.06
5981	ENSG00000163624	4461	38.39
4115	ENSG00000163625	14247	36.88
3673	ENSG00000163626	6846	40.47
2027	ENSG00000163629	8573	36.16
4130	ENSG00000163632	1292	38.21
4295	ENSG00000163633	1610	41.5
4722	ENSG00000163634	990	39.89
7011	ENSG00000163635	6842	41.23
4244	ENSG00000163636	4583	39.12
5512	ENSG00000163637	9956	41.46
1134	ENSG00000163644	6484	39.9
4017	ENSG00000163645	2052	39.44
6905	ENSG00000163655	8751	38.88
2714	ENSG00000163659	4181	38.27
4007	ENSG00000163660	4799	37.3
850	ENSG00000163661	1940	42.75
1135	ENSG00000163666	981	41.16
6925	ENSG00000163681	6749	38.95
9515	ENSG00000163682	2354	40.78
11253	ENSG00000163683	6483	41.46
9926	ENSG00000163684	7985	44.14
9451	ENSG00000163686	2482	45.11
11892	ENSG00000163687	2099	46.13
6747	ENSG00000163689	4108	38.65
13300	ENSG00000163694	4951	43.22
14327	ENSG00000163697	8972	42.41
12914	ENSG00000163701	2808	51.85
10854	ENSG00000163702	2621	51.21
3007	ENSG00000163703	2696	51.58
1409	ENSG00000163704	3761	59.38
2302	ENSG00000163710	2021	40.92
2349	ENSG00000163714	7276	38.45
15796	ENSG00000163719	2966	49.36
3209	ENSG00000163728	7052	35.13
8017	ENSG00000163734	1641	47.59
3713	ENSG00000163735	2538	38.56
9251	ENSG00000163736	715	43.88
8002	ENSG00000163738	3181	36.15
12088	ENSG00000163739	1097	49.73
11105	ENSG00000163743	4686	34.99
6090	ENSG00000163749	3663	38.94
5903	ENSG00000163751	1795	37.02
242	ENSG00000163754	2052	42.09
87	ENSG00000163755	4665	38.69
6198	ENSG00000163781	6152	37.94
1421	ENSG00000163785	5270	40.6
7363	ENSG00000163788	5183	41.92
10979	ENSG00000163794	795	68.64
6243	ENSG00000163795	2139	57.87
5619	ENSG00000163798	2966	40.08
3029	ENSG00000163803	5115	47.11
13394	ENSG00000163806	2081	39.58
14361	ENSG00000163807	5122	41.53
12986	ENSG00000163808	4842	41.48
11373	ENSG00000163810	3388	46.73
14225	ENSG00000163811	3533	39.29
17570	ENSG00000163812	3226	47.26
17190	ENSG00000163814	6006	45.19
15263	ENSG00000163817	5423	47.96
9044	ENSG00000163818	4342	42.03
8497	ENSG00000163820	8578	47.08
10803	ENSG00000163823	2731	46.61
2674	ENSG00000163827	5100	43.26
17485	ENSG00000163832	1401	48.73
4494	ENSG00000163833	5929	43.95
1453	ENSG00000163840	5868	44.43
6076	ENSG00000163848	9651	36.86
475	ENSG00000163864	6881	41.66
7803	ENSG00000163866	3454	47.95
5687	ENSG00000163867	6241	38.8
4910	ENSG00000163870	1933	55.15
101	ENSG00000163872	6506	42.58
4809	ENSG00000163873	9101	49.57
4274	ENSG00000163874	2721	59.32
9200	ENSG00000163875	2147	42.74
6448	ENSG00000163877	4605	43.23
4766	ENSG00000163879	3539	49.25
2955	ENSG00000163882	1802	52.77
8975	ENSG00000163900	4921	44.99
668	ENSG00000163902	2314	46.98
8963	ENSG00000163904	5717	42.86
388	ENSG00000163909	3661	52.2
4878	ENSG00000163913	4532	47.56
12030	ENSG00000163918	1448	40.5
5550	ENSG00000163923	756	41.84
7449	ENSG00000163930	3937	56.55
6250	ENSG00000163931	7286	54.36
4593	ENSG00000163932	2810	56.58
9415	ENSG00000163933	5108	45.77
12017	ENSG00000163935	4548	40.71
9267	ENSG00000163938	2118	43.2
8048	ENSG00000163939	7523	40.81
13389	ENSG00000163945	12605	56.55
809	ENSG00000163946	7119	38.7
2325	ENSG00000163947	3992	43.62
14496	ENSG00000163950	1977	47.01
11641	ENSG00000163956	7819	57.65
2371	ENSG00000163958	1813	54.34
3053	ENSG00000163959	1463	49.17
3042	ENSG00000163960	10568	42.28
6358	ENSG00000163961	5347	42.36
1475	ENSG00000163964	3057	45.36
6338	ENSG00000163975	3963	56.21
18179	ENSG00000163993	1279	53.44
8673	ENSG00000163995	3396	54
2394	ENSG00000164002	2567	43.67
393	ENSG00000164008	4737	43.45
395	ENSG00000164010	3949	43.19
631	ENSG00000164011	1935	47.25
5090	ENSG00000164022	2586	36.71
5513	ENSG00000164023	6149	38.02
4764	ENSG00000164024	2791	39.1
5253	ENSG00000164031	6463	34.8
12619	ENSG00000164032	1880	49.59
15565	ENSG00000164037	1879	37.3
1801	ENSG00000164038	3126	37.26
12690	ENSG00000164039	2781	38.56
8310	ENSG00000164040	3785	38.64
12304	ENSG00000164045	3783	45.04
6835	ENSG00000164047	745	55.8
15893	ENSG00000164048	4703	45.4
14663	ENSG00000164050	7308	59.78
12966	ENSG00000164051	1560	51.92
15385	ENSG00000164053	4580	48.87
17058	ENSG00000164054	2385	50.15
2737	ENSG00000164056	2608	48.71
9824	ENSG00000164061	15955	48.81
8013	ENSG00000164062	3220	58.08
6909	ENSG00000164066	13233	37.11
6549	ENSG00000164068	5882	56.42
1632	ENSG00000164070	10790	35.4
6054	ENSG00000164073	5109	39.23
835	ENSG00000164074	5827	39.8
7030	ENSG00000164077	3905	51.31
9169	ENSG00000164078	4683	55.84
5088	ENSG00000164080	9776	44.38
5068	ENSG00000164081	3937	54.18
5591	ENSG00000164082	6550	55.81
12576	ENSG00000164086	3340	59.41
16646	ENSG00000164087	1999	51.67
10322	ENSG00000164088	2429	58.15
10422	ENSG00000164091	4333	44.88
4961	ENSG00000164096	2960	42.89
6225	ENSG00000164099	4809	36.51
5882	ENSG00000164104	1889	50.22
2762	ENSG00000164105	1108	42.24
3411	ENSG00000164106	4420	37.62
3453	ENSG00000164109	5468	38.16
1120	ENSG00000164111	1762	39.13
1276	ENSG00000164112	2389	42.71
508	ENSG00000164114	7333	33.75
4362	ENSG00000164116	4400	36.88
4892	ENSG00000164117	2577	33.92
4889	ENSG00000164118	4534	35.66
1625	ENSG00000164120	3027	36.73
5810	ENSG00000164123	1215	40.1
1188	ENSG00000164124	4872	37.81
1853	ENSG00000164125	4985	37.11
910	ENSG00000164134	6222	39.06
4669	ENSG00000164136	6026	37.14
9301	ENSG00000164142	4576	39.42
1117	ENSG00000164144	3424	37.33
13270	ENSG00000164151	7927	38.9
2309	ENSG00000164162	1674	37.48
2265	ENSG00000164163	3921	35.08
2369	ENSG00000164164	7273	37.41
3944	ENSG00000164167	2259	39.71
6945	ENSG00000164168	4178	38.71
6148	ENSG00000164169	3528	39.69
14396	ENSG00000164171	7869	38.01
7617	ENSG00000164172	3568	38.21
15081	ENSG00000164180	7608	35.47
10528	ENSG00000164181	4165	39.23
16252	ENSG00000164182	719	36.3
9614	ENSG00000164187	8185	35.54
16888	ENSG00000164190	10435	35.04
11769	ENSG00000164199	19554	37.22
15329	ENSG00000164209	6236	35.23
14487	ENSG00000164211	4606	36.15
15256	ENSG00000164219	9545	35.39
10357	ENSG00000164220	3429	40.6
12785	ENSG00000164221	2566	36.27
10229	ENSG00000164236	9188	47.57
14617	ENSG00000164237	2335	46.43
2183	ENSG00000164241	5680	39.03
3954	ENSG00000164244	5504	36.29
17740	ENSG00000164251	2914	44.69
17012	ENSG00000164252	4509	39.02
17232	ENSG00000164253	3958	37.31
15079	ENSG00000164258	833	36.57
13932	ENSG00000164265	672	43.74
17149	ENSG00000164283	2169	39.73
11730	ENSG00000164284	4109	41.28
5992	ENSG00000164291	3354	36.73
15874	ENSG00000164292	5537	40.56
8638	ENSG00000164296	4006	46.04
6370	ENSG00000164300	6479	43.8
13119	ENSG00000164304	3284	41.26
8606	ENSG00000164305	2673	40.48
8605	ENSG00000164306	2289	41.31
14523	ENSG00000164307	5495	39.27
6675	ENSG00000164308	5705	38.41
2887	ENSG00000164309	12847	40.67
5137	ENSG00000164323	4852	41.18
10056	ENSG00000164327	9543	35.53
4754	ENSG00000164329	3523	36.28
16565	ENSG00000164330	5250	39.97
9985	ENSG00000164331	2063	37.28
17554	ENSG00000164332	2392	36.18
15931	ENSG00000164338	4922	37.9
4334	ENSG00000164342	6015	39.23
2694	ENSG00000164344	2363	40.19
11675	ENSG00000164346	4594	37.93
8210	ENSG00000164347	3249	36.42
14716	ENSG00000164366	9342	51.76
6889	ENSG00000164398	6539	48.14
6571	ENSG00000164400	787	55.52
17147	ENSG00000164402	4394	48.12
12474	ENSG00000164403	4019	60.03
12469	ENSG00000164404	2640	45.32
14974	ENSG00000164405	874	51.29
9938	ENSG00000164406	2207	45.36
11179	ENSG00000164411	2281	40.38
5051	ENSG00000164414	1851	39.25
14700	ENSG00000164430	3182	42.46
7087	ENSG00000164440	4753	40.29
4077	ENSG00000164442	2354	50.32
8984	ENSG00000164463	7778	41.07
10362	ENSG00000164465	3626	39.51
9904	ENSG00000164466	4231	42.43
13554	ENSG00000164483	3690	39.15
14536	ENSG00000164484	5017	38.16
11175	ENSG00000164494	3540	39.82
12656	ENSG00000164506	9177	34.37
8903	ENSG00000164509	2903	42.13
8691	ENSG00000164512	2502	41.58
932	ENSG00000164530	2190	51.13
12890	ENSG00000164535	2897	48.19
12268	ENSG00000164542	4241	39.56
4771	ENSG00000164543	3368	39.76
16226	ENSG00000164548	2229	41.09
17971	ENSG00000164556	1595	52.19
3215	ENSG00000164574	5961	44.29
1413	ENSG00000164576	6226	45.76
17025	ENSG00000164587	3119	48.37
